,_id,Month,Year,Rainfall,WPI
636e32f30e86372d005b57c0,636e32f30e86372d005b57c0,10,2015,42.9,123.5
636e32f30e86372d005b57c1,636e32f30e86372d005b57c1,11,2015,39.4,126.6
636e32f30e86372d005b57c2,636e32f30e86372d005b57c2,12,2015,15,129.2
636e32f30e86372d005b57c3,636e32f30e86372d005b57c3,1,2016,19.3,133.8
636e32f30e86372d005b57c4,636e32f30e86372d005b57c4,2,2016,22.8,135.9
636e32f30e86372d005b57c5,636e32f30e86372d005b57c5,3,2016,27.6,135.8
636e32f30e86372d005b57c6,636e32f30e86372d005b57c6,4,2016,37.4,135.2
636e32f30e86372d005b57c7,636e32f30e86372d005b57c7,5,2016,62.6,135.2
636e32f30e86372d005b57c8,636e32f30e86372d005b57c8,6,2016,168.3,136.6
636e32f30e86372d005b57c9,636e32f30e86372d005b57c9,7,2016,289.1,142.2
636e32f30e86372d005b57ca,636e32f30e86372d005b57ca,8,2016,256.3,139.3
636e32f30e86372d005b57cb,636e32f30e86372d005b57cb,9,2016,171.9,139.8
636e32f30e86372d005b57cc,636e32f30e86372d005b57cc,10,2016,76.1,138.6
636e32f30e86372d005b57cd,636e32f30e86372d005b57cd,11,2016,29.7,137.7
636e32f30e86372d005b57ce,636e32f30e86372d005b57ce,12,2016,14.9,134
636e32f30e86372d005b57cf,636e32f30e86372d005b57cf,1,2017,19,134.6
636e32f30e86372d005b57d0,636e32f30e86372d005b57d0,2,2017,22.6,135.6
636e32f30e86372d005b57d1,636e32f30e86372d005b57d1,3,2017,27.8,135.2
636e32f30e86372d005b57d2,636e32f30e86372d005b57d2,4,2017,37.9,135.5
636e32f30e86372d005b57d3,636e32f30e86372d005b57d3,5,2017,62.4,134.2
636e32f30e86372d005b57d4,636e32f30e86372d005b57d4,6,2017,168.1,132.6
636e32f30e86372d005b57d5,636e32f30e86372d005b57d5,7,2017,289.3,129.2
636e32f30e86372d005b57d6,636e32f30e86372d005b57d6,8,2017,256.2,127.7
636e32f30e86372d005b57d7,636e32f30e86372d005b57d7,9,2017,171.5,125.1
636e32f30e86372d005b57d8,636e32f30e86372d005b57d8,10,2017,76.3,123.7
636e32f30e86372d005b57d9,636e32f30e86372d005b57d9,11,2017,29.9,119.1
636e32f30e86372d005b57da,636e32f30e86372d005b57da,12,2017,15,117.9
636e32f30e86372d005b57db,636e32f30e86372d005b57db,1,2018,19.2,116.4
636e32f30e86372d005b57dc,636e32f30e86372d005b57dc,2,2018,20.1,117.3
636e32f30e86372d005b57dd,636e32f30e86372d005b57dd,3,2018,27.1,117.3
636e32f30e86372d005b57de,636e32f30e86372d005b57de,4,2018,40.2,118
636e32f30e86372d005b57df,636e32f30e86372d005b57df,5,2018,62.7,117.6
636e32f30e86372d005b57e0,636e32f30e86372d005b57e0,6,2018,165,121.5
636e32f30e86372d005b57e1,636e32f30e86372d005b57e1,7,2018,286.3,121.6
636e32f30e86372d005b57e2,636e32f30e86372d005b57e2,8,2018,254.3,123.2
636e32f30e86372d005b57e3,636e32f30e86372d005b57e3,9,2018,171.9,125.7
636e32f30e86372d005b57e4,636e32f30e86372d005b57e4,10,2018,77.2,129.3
636e32f30e86372d005b57e5,636e32f30e86372d005b57e5,11,2018,28.1,131.9
636e32f30e86372d005b57e6,636e32f30e86372d005b57e6,12,2018,14.1,139.2
