,_id,Month,Year,Rainfall,WPI
63bc2a32d226d0c57693c40c,63bc2a32d226d0c57693c40c,2,2017,22.6,156.2
63bc2a32d226d0c57693c40d,63bc2a32d226d0c57693c40d,3,2017,27.8,154
63bc2a32d226d0c57693c40e,63bc2a32d226d0c57693c40e,4,2017,37.9,155.3
63bc2a32d226d0c57693c40f,63bc2a32d226d0c57693c40f,5,2017,62.4,148.5
63bc2a32d226d0c57693c410,63bc2a32d226d0c57693c410,6,2017,168.1,144.5
63bc2a32d226d0c57693c411,63bc2a32d226d0c57693c411,7,2017,289.3,137.5
63bc2a32d226d0c57693c412,63bc2a32d226d0c57693c412,8,2017,256.2,136
63bc2a32d226d0c57693c413,63bc2a32d226d0c57693c413,9,2017,171.5,138.3
63bc2a32d226d0c57693c414,63bc2a32d226d0c57693c414,10,2017,76.3,133.8
63bc2a32d226d0c57693c415,63bc2a32d226d0c57693c415,11,2017,29.9,130.9
63bc2a32d226d0c57693c416,63bc2a32d226d0c57693c416,12,2017,15,130.3
63bc2a32d226d0c57693c417,63bc2a32d226d0c57693c417,1,2018,19.2,126.7
63bc2a32d226d0c57693c418,63bc2a32d226d0c57693c418,2,2018,20.1,122.1
63bc2a32d226d0c57693c419,63bc2a32d226d0c57693c419,3,2018,27.1,120.6
63bc2a32d226d0c57693c41a,63bc2a32d226d0c57693c41a,4,2018,40.2,120.8
63bc2a32d226d0c57693c41b,63bc2a32d226d0c57693c41b,5,2018,62.7,120.7
63bc2a32d226d0c57693c41c,63bc2a32d226d0c57693c41c,6,2018,165,117.8
63bc2a32d226d0c57693c41d,63bc2a32d226d0c57693c41d,7,2018,286.3,117.9
63bc2a32d226d0c57693c41e,63bc2a32d226d0c57693c41e,8,2018,254.3,121
63bc2a32d226d0c57693c41f,63bc2a32d226d0c57693c41f,9,2018,171.9,121.8
63bc2a32d226d0c57693c420,63bc2a32d226d0c57693c420,10,2018,77.2,121.7
63bc2a32d226d0c57693c421,63bc2a32d226d0c57693c421,11,2018,28.1,121.2
63bc2a32d226d0c57693c422,63bc2a32d226d0c57693c422,12,2018,14.1,124.6
