,_id,Month,Year,Rainfall,WPI
63bc28e3d226d0c57693c221,63bc28e3d226d0c57693c221,3,2017,27.8,156.5
63bc28e3d226d0c57693c222,63bc28e3d226d0c57693c222,4,2017,37.9,154.5
63bc28e3d226d0c57693c223,63bc28e3d226d0c57693c223,5,2017,62.4,148.1
63bc28e3d226d0c57693c224,63bc28e3d226d0c57693c224,6,2017,168.1,145.4
63bc28e3d226d0c57693c225,63bc28e3d226d0c57693c225,7,2017,289.3,143.5
63bc28e3d226d0c57693c226,63bc28e3d226d0c57693c226,8,2017,256.2,142.6
63bc28e3d226d0c57693c227,63bc28e3d226d0c57693c227,9,2017,171.5,142.9
63bc28e3d226d0c57693c228,63bc28e3d226d0c57693c228,10,2017,76.3,138.9
63bc28e3d226d0c57693c229,63bc28e3d226d0c57693c229,11,2017,29.9,141.4
63bc28e3d226d0c57693c22a,63bc28e3d226d0c57693c22a,12,2017,15,144.8
63bc28e3d226d0c57693c22b,63bc28e3d226d0c57693c22b,1,2018,19.2,143.4
63bc28e3d226d0c57693c22c,63bc28e3d226d0c57693c22c,2,2018,20.1,141.9
63bc28e3d226d0c57693c22d,63bc28e3d226d0c57693c22d,3,2018,27.1,137.7
63bc28e3d226d0c57693c22e,63bc28e3d226d0c57693c22e,4,2018,40.2,134.4
63bc28e3d226d0c57693c22f,63bc28e3d226d0c57693c22f,5,2018,62.7,133.9
63bc28e3d226d0c57693c230,63bc28e3d226d0c57693c230,6,2018,165,136.6
63bc28e3d226d0c57693c231,63bc28e3d226d0c57693c231,7,2018,286.3,138.5
63bc28e3d226d0c57693c232,63bc28e3d226d0c57693c232,8,2018,254.3,140.3
63bc28e3d226d0c57693c233,63bc28e3d226d0c57693c233,9,2018,171.9,141.1
63bc28e3d226d0c57693c234,63bc28e3d226d0c57693c234,10,2018,77.2,141.8
63bc28e3d226d0c57693c235,63bc28e3d226d0c57693c235,11,2018,28.1,139.5
63bc28e3d226d0c57693c236,63bc28e3d226d0c57693c236,12,2018,14.1,140.2
