,_id,Month,Year,Rainfall ,WPI
63bc2a83d226d0c57693c501,63bc2a83d226d0c57693c501,1,2017,19,143.8
63bc2a83d226d0c57693c502,63bc2a83d226d0c57693c502,2,2017,22.6,146.4
63bc2a83d226d0c57693c503,63bc2a83d226d0c57693c503,3,2017,27.8,147.7
63bc2a83d226d0c57693c504,63bc2a83d226d0c57693c504,4,2017,37.9,147.6
63bc2a83d226d0c57693c505,63bc2a83d226d0c57693c505,5,2017,62.4,148
63bc2a83d226d0c57693c506,63bc2a83d226d0c57693c506,6,2017,168.1,148.4
63bc2a83d226d0c57693c507,63bc2a83d226d0c57693c507,7,2017,289.3,149.1
63bc2a83d226d0c57693c508,63bc2a83d226d0c57693c508,8,2017,256.2,148.5
63bc2a83d226d0c57693c509,63bc2a83d226d0c57693c509,9,2017,171.5,148.8
63bc2a83d226d0c57693c50a,63bc2a83d226d0c57693c50a,10,2017,76.3,149.6
63bc2a83d226d0c57693c50b,63bc2a83d226d0c57693c50b,11,2017,29.9,149.2
63bc2a83d226d0c57693c50c,63bc2a83d226d0c57693c50c,12,2017,15,148.8
63bc2a83d226d0c57693c50d,63bc2a83d226d0c57693c50d,1,2018,19.2,150.4
63bc2a83d226d0c57693c50e,63bc2a83d226d0c57693c50e,2,2018,20.1,151.4
63bc2a83d226d0c57693c50f,63bc2a83d226d0c57693c50f,3,2018,27.1,152.6
63bc2a83d226d0c57693c510,63bc2a83d226d0c57693c510,4,2018,40.2,153.3
63bc2a83d226d0c57693c511,63bc2a83d226d0c57693c511,5,2018,62.7,154.2
63bc2a83d226d0c57693c512,63bc2a83d226d0c57693c512,6,2018,165,153.9
63bc2a83d226d0c57693c513,63bc2a83d226d0c57693c513,7,2018,286.3,155
63bc2a83d226d0c57693c514,63bc2a83d226d0c57693c514,8,2018,254.3,155.6
63bc2a83d226d0c57693c515,63bc2a83d226d0c57693c515,9,2018,171.9,155.7
63bc2a83d226d0c57693c516,63bc2a83d226d0c57693c516,10,2018,77.2,155.7
63bc2a83d226d0c57693c517,63bc2a83d226d0c57693c517,11,2018,28.1,155.5
63bc2a83d226d0c57693c518,63bc2a83d226d0c57693c518,12,2018,14.1,154.7
